person_id,positive_product_id,negative_product_id,negative_type,negative_distance,label_positive,label_negative
Miranda,the-boat-neck-top#Black,rika-top#BatikTile,hard,0.316707390334916,1,0
Miranda,the-boat-neck-top#Black,messina-v-neck-tee#White,semi-hard,0.537344508248405,1,0
Miranda,the-boat-neck-top#Black,meera-oversized-shirt#Mint,random,0.6904045192377657,1,0
Miranda,the-boat-neck-top#Navy,elina-lace-frill-blouse#Black,hard,0.3266858418038766,1,0
Miranda,the-boat-neck-top#Navy,lola-bell-sleeve-top-entangled-vines#Gold,semi-hard,0.5568629996414575,1,0
Miranda,the-boat-neck-top#Navy,2-in-1-jumper#Navy,random,0.586597142543277,1,0
Miranda,the-cape-jersey-top#DarkNavy,analia-top#White,hard,0.3233527917171596,1,0
Miranda,the-cape-jersey-top#DarkNavy,agra-shirt#White,semi-hard,0.5732001729679158,1,0
Miranda,the-cape-jersey-top#DarkNavy,rory-spliced-zip-hoodie#Silver,random,0.46560753967023405,1,0
Miranda,the-contrast-detail-top#Ivory,falling-for-you-cardi#Khaki,hard,0.3216374269005848,1,0
Miranda,the-contrast-detail-top#Ivory,marlow-cardigan#Cream,semi-hard,0.5511890480136964,1,0
Miranda,the-contrast-detail-top#Ivory,sugar-snaps-throw-jacket#Black,random,0.8334371693133757,1,0
Miranda,the-cotton-tie-detail-top#Ivory,manhattan-stretch-tee#White,hard,0.35073029996982086,1,0
Miranda,the-cotton-tie-detail-top#Ivory,karmen-top#HighRiskRe,semi-hard,0.4927775659761935,1,0
Miranda,the-cotton-tie-detail-top#Ivory,falling-for-you-cardi#Port,random,0.3216374269005848,1,0
Miranda,the-cross-over-printed-blouse#Leopard,the-long-sleeve-v-neck-tee#Navy,hard,0.3413828322756428,1,0
Miranda,the-cross-over-printed-blouse#Leopard,layered-tee-2#White,semi-hard,0.5201455862272626,1,0
Miranda,the-cross-over-printed-blouse#Leopard,long-sleeve-tee-2#NavyWhite,random,0.3243030739807733,1,0
Miranda,the-crossover-button-blouse-1#Ornate,ricki-one-shoulder-top#BlackWhite,hard,0.35165107948883056,1,0
Miranda,the-crossover-button-blouse-1#Ornate,first-mix-top-1#BlackWhite,semi-hard,0.5242914122260792,1,0
Miranda,the-crossover-button-blouse-1#Ornate,arizona-off-the-shoulder-top#Khaki,random,0.46922202491232534,1,0
Miranda,the-define-flute-sleeve-blouse#Black,the-cotton-bamboo-tee#DuckEgg,hard,0.33683616671156047,1,0
Miranda,the-define-flute-sleeve-blouse#Black,the-weekender-shirt#GreyStripe,semi-hard,0.5732287172005655,1,0
Miranda,the-define-flute-sleeve-blouse#Black,double-layered-top-1#WSilver,random,0.40328648160680586,1,0
Miranda,the-define-flute-sleeve-blouse#White,falling-for-you-cardi-1#GreyGarden,hard,0.3216374269005848,1,0
Miranda,the-define-flute-sleeve-blouse#White,kimono-and-me-cardi#Sand,semi-hard,0.5764966961486364,1,0
Miranda,the-define-flute-sleeve-blouse#White,the-cut-out-shoulder-blouse#Salmon,random,0.6555207983075331,1,0
Miranda,the-french-cuff-shirt#White,endeavor-long-sleeve-tee#Stripe,hard,0.2558139534883721,1,0
Miranda,the-french-cuff-shirt#White,the-zip-front-top#Rose,semi-hard,0.5997720118090024,1,0
Miranda,the-french-cuff-shirt#White,analia-jersey-top#Black,random,0.44032269947503605,1,0
Miranda,the-frill-wrap-blouse#Spot,henson-jumper#Cream,hard,0.2795685399047359,1,0
Miranda,the-frill-wrap-blouse#Spot,luxe-shirt#Navy,semi-hard,0.4847372130113869,1,0
Miranda,the-frill-wrap-blouse#Spot,weekend-tunic#Navy,random,0.8168450360295777,1,0
Miranda,the-luxe-dobby-blouse#White,back-to-you-top#Rust,hard,0.28671297976859106,1,0
Miranda,the-luxe-dobby-blouse#White,hacienda-tunic-pushkar#Cornflower,semi-hard,0.592508927588788,1,0
Miranda,the-luxe-dobby-blouse#White,the-essential-layering-tee#Ink,random,0.618458143243945,1,0
Miranda,the-open-sleeve-blouse#Berry,the-cotton-bamboo-tee#BlueJeans,hard,0.33683616671156047,1,0
Miranda,the-open-sleeve-blouse#Berry,the-pocket-tee#NavyStripe,semi-hard,0.5972170707482825,1,0
Miranda,the-open-sleeve-blouse#Berry,the-cotton-bamboo-tee#DustyPink,random,0.33683616671156047,1,0
Miranda,the-pleated-sleeve-top#Sage,natural-crossover-knit-1#Stormcloud,hard,0.36544478434038397,1,0
Miranda,the-pleated-sleeve-top#Sage,belle-half-sleeve-forgiver-tunic#MutedClay,semi-hard,0.5810008620527161,1,0
Miranda,the-pleated-sleeve-top#Sage,the-relaxed-batwing-top#Denim%20Blue,random,0.8334662413609782,1,0
Miranda,the-printed-side-ring-detail-blouse#Block,mila-knit-cardigan#InkWhite,hard,0.33855795398048144,1,0
Miranda,the-printed-side-ring-detail-blouse#Block,belle-v-neck-forgiver-tunic#Charcoal,semi-hard,0.6129287031277519,1,0
Miranda,the-printed-side-ring-detail-blouse#Block,dot-to-dot-knit-1#GreyMarle,random,0.49360755710079507,1,0
Miranda,the-relax-blouse#White,pure-merino-fine-rib-v-neck#Charcoal,hard,0.10469448584202683,1,0
Miranda,the-relax-blouse#White,the-long-sleeve-scoop-neck-tee#Navy,semi-hard,0.4841901264789882,1,0
Miranda,the-relax-blouse#White,the-striped-top#BlueStripe,random,0.7073184929672078,1,0
Miranda,the-reversible-cowl-neck-top-1#Black,falling-for-you-cardi#Black,hard,0.3216374269005848,1,0
Miranda,the-reversible-cowl-neck-top-1#Black,layered-tunic-1#White,semi-hard,0.48725703115388497,1,0
Miranda,the-reversible-cowl-neck-top-1#Black,lake-house-top#CoalPrint,random,0.3742543874850193,1,0
Miranda,the-reversible-cowl-neck-top-1#White,stara-cardigan#GreyMarle,hard,0.3531453869581164,1,0
Miranda,the-reversible-cowl-neck-top-1#White,belle-two-in-one-top#Charcoal,semi-hard,0.5331166471383579,1,0
Miranda,the-reversible-cowl-neck-top-1#White,collared-shirt-1#White,random,0.4675554048622753,1,0
Miranda,the-roll-neck-sleeveless-top-1#Black,monaco-knot-top#HeatheGrey,hard,0.23495361291953182,1,0
Miranda,the-roll-neck-sleeveless-top-1#Black,relaxed-top-1#FloraStrip,semi-hard,0.6005031959744322,1,0
Miranda,the-roll-neck-sleeveless-top-1#Black,milan-stretch-top#SilverMarl,random,0.6452182473449304,1,0
Miranda,the-side-panel-drape-top#OffWhite,eco-78-long-cardigan#DarkGreyM,hard,0.35235455970301566,1,0
Miranda,the-side-panel-drape-top#OffWhite,the-twist-hem-jumper#DenimMarle,semi-hard,0.5553087999538427,1,0
Miranda,the-side-panel-drape-top#OffWhite,softly-swinging-bamboo-tee#BlueJeans,random,0.6619997352986899,1,0
Miranda,the-side-ring-detail-blouse-1#Black,bamboo-layer-tank#Black,hard,0.29147769202347124,1,0
Miranda,the-side-ring-detail-blouse-1#Black,diva-ruffle-jumper#Gold%20Spot,semi-hard,0.5269864860455185,1,0
Miranda,the-side-ring-detail-blouse-1#Black,roll-with-me-jumper#Chalk,random,0.6423880993452797,1,0
Miranda,the-sleeve-detail-knit#Ivory,mila-knit-cardigan#Black,hard,0.33855795398048144,1,0
Miranda,the-sleeve-detail-knit#Ivory,fundamental-rib-long-sleeve-tee#Black,semi-hard,0.5041145497959711,1,0
Miranda,the-sleeve-detail-knit#Ivory,the-batwing-tee#FrenchBlue,random,0.42968293809536257,1,0
Miranda,the-uneven-hem-knit-1#Sage,holly-rib-long-sleeve-tee#WhiteGrey,hard,0.2687934129909971,1,0
Miranda,the-uneven-hem-knit-1#Sage,geneva-v-neck-top#HeatheGrey,semi-hard,0.5850583508297656,1,0
Miranda,the-uneven-hem-knit-1#Sage,the-roll-neck-sweater#Natural,random,0.5156594504819719,1,0
Miranda,york-linen-blend-long-cardigan#BurntOrang,shirt-in-a-box#Silver,hard,0.3609988512044213,1,0
Miranda,york-linen-blend-long-cardigan#BurntOrang,hacienda-tunic-5#PatchGold,semi-hard,0.5055850380320653,1,0
Miranda,york-linen-blend-long-cardigan#BurntOrang,lenka-lurex-stripe-blouse#NavyGoldSt,random,0.45503041936916366,1,0
Miranda,york-linen-blend-top#BurntOrang,renee-sweater#Sapphire,hard,0.33229085657627705,1,0
Miranda,york-linen-blend-top#BurntOrang,the-essential-pullover#DustyPeach,semi-hard,0.5956881132829726,1,0
Miranda,york-linen-blend-top#BurntOrang,print-shirt-1#Blush,random,0.6120780892173131,1,0
Monique,alberta-stripe-top#IvoryStrip,everyday-linen-tunic#BotanicalB,hard,0.3090805919791427,1,0
Monique,alberta-stripe-top#IvoryStrip,mauevewood-crew#YellowWhit,semi-hard,0.5276267157426577,1,0
Monique,alberta-stripe-top#IvoryStrip,the-boat-neck-top#Navy,random,0.37125143777317693,1,0
Monique,anna-top#Leona,leary-cardigan#Pine,hard,0.319197147458017,1,0
Monique,anna-top#Leona,wellington-tee#HeatheGrey,semi-hard,0.5621946169772257,1,0
Monique,anna-top#Leona,the-fleck-roll-neck-knit#Oatmeal,random,0.7012345679012346,1,0
Monique,double-layered-top-1#WBlack,drapey-stripe-tee#Navy,hard,0.3372594126217314,1,0
Monique,double-layered-top-1#WBlack,ruffle-sleeve-top-1#Black,semi-hard,0.5956360708534622,1,0
Monique,double-layered-top-1#WBlack,eco-78-long-cardigan#DarkGreyM,random,0.32352733686067014,1,0
Monique,double-layered-top-1#WSilver,pure-merino-fine-rib-polo#BlackStri,hard,0.22666283260486159,1,0
Monique,double-layered-top-1#WSilver,frill-sleeve-top-1#LeafPrint,semi-hard,0.46410628019323674,1,0
Monique,double-layered-top-1#WSilver,the-sleeveless-cross-over-blouse#Chambray,random,0.5990096618357488,1,0
Monique,gloria-applique-crew#Charcoal,monaco-knot-top#Olive,hard,0.2215880683996626,1,0
Monique,gloria-applique-crew#Charcoal,waterfall-cardi-1#Black,semi-hard,0.459397285484242,1,0
Monique,gloria-applique-crew#Charcoal,paint-stroke-top#Strokes,random,0.655524116248754,1,0
Monique,hannah-tee-1#Black,high-street-knit#NavyStripe,hard,0.318743194540296,1,0
Monique,hannah-tee-1#Black,cotton-stripe-cardi-with-pockets#White,semi-hard,0.560408710988421,1,0
Monique,hannah-tee-1#Black,daisy-top-1#BrightBlue,random,0.5070976152135572,1,0
Monique,hannah-tee-1#RedWhite,falling-for-you-cardi#Dusty,hard,0.33714285714285713,1,0
Monique,hannah-tee-1#RedWhite,linen-v-neck-cami-2#BlueWhite,semi-hard,0.45752779694808676,1,0
Monique,hannah-tee-1#RedWhite,wellington-tee#Black,random,0.5621946169772257,1,0
Monique,layered-tunic-1#Natural,ynes#Black,hard,0.3464488919561383,1,0
Monique,layered-tunic-1#Natural,spiced-stripe-tee#NavyWhite,semi-hard,0.4889341308181888,1,0
Monique,layered-tunic-1#Natural,the-cotton-cardi#Khaki,random,0.5015520282186949,1,0
Monique,layered-tunic-1#PalePink,monaco-knot-top#Black,hard,0.2215880683996626,1,0
Monique,layered-tunic-1#PalePink,falling-for-you-tunic#Rust,semi-hard,0.5331289778391227,1,0
Monique,layered-tunic-1#PalePink,the-everyday-shirt#Pink,random,0.6990598880453953,1,0
Monique,layered-tunic-1#White,falling-for-you-cardi#Navy,hard,0.33714285714285713,1,0
Monique,layered-tunic-1#White,nature-ls-top#BlueGum,semi-hard,0.5155409861206963,1,0
Monique,layered-tunic-1#White,crushed-top#Blue,random,0.5973176903611686,1,0
Monique,linen-cotton-shirt#White,ricki-one-shoulder-top#BlackWhite,hard,0.31913350203205276,1,0
Monique,linen-cotton-shirt#White,the-twist-hem-jumper#DenimMarle,semi-hard,0.5795767195767195,1,0
Monique,linen-cotton-shirt#White,geena-xo-ls-pullover-knit#Allure,random,0.345225826240319,1,0
Monique,lurex-stitch-top#White,holly-rib-long-sleeve-tee#Khaki,hard,0.2397247143623955,1,0
Monique,lurex-stitch-top#White,the-dobby-sleeve-tee#InkBlue,semi-hard,0.5906407995296884,1,0
Monique,lurex-stitch-top#White,faith-jumper#Eventide,random,0.3037259412621731,1,0
Monique,reversible-scoopv-neck-tank#Black,glasgow-top#Melange,hard,0.24375047925772564,1,0
Monique,reversible-scoopv-neck-tank#Black,you-at-my-shoulder-tunic#Black,semi-hard,0.48144620811287475,1,0
Monique,reversible-scoopv-neck-tank#Black,waterfall-cardi-1#Navy,random,0.459397285484242,1,0
Monique,reversible-scoopv-neck-tank#Navy,leah-knit-cardigan#Black,hard,0.3272923855532551,1,0
Monique,reversible-scoopv-neck-tank#Navy,the-stripe-jersey-top#Pink,semi-hard,0.51105743424584,1,0
Monique,reversible-scoopv-neck-tank#Navy,long-sleeve-softly-swinging-bamboo-tee#Smoke,random,0.6007426577716433,1,0
Monique,reversible-scoopv-neck-tank#White,the-reversible-cowl-neck-top-2#Ocean,hard,0.2558668813741277,1,0
Monique,reversible-scoopv-neck-tank#White,foil-spot-jumper#SilverDot,semi-hard,0.4823380108887355,1,0
Monique,reversible-scoopv-neck-tank#White,cross-over-top-with-pocket#Emerald,random,0.6167816885208189,1,0
Monique,still-the-one-ruffle-blouse#Spot,monaco-knot-top#HeatheGrey,hard,0.2215880683996626,1,0
Monique,still-the-one-ruffle-blouse#Spot,natural-overlay-knit#Greybloss,semi-hard,0.5967078189300411,1,0
Monique,still-the-one-ruffle-blouse#Spot,belle-v-neck-forgiver-tunic#Tobacco,random,0.5723035043324899,1,0
Monique,the-asymmetrical-tank-top#HotPink,natural-crossover-knit-1#Stormcloud,hard,0.3288620504562534,1,0
Monique,the-asymmetrical-tank-top#HotPink,cross-my-heart-sweater#Regal,semi-hard,0.5860112977021189,1,0
Monique,the-asymmetrical-tank-top#HotPink,the-tie-front-top#Navy,random,0.5124541829614293,1,0
Monique,the-asymmetrical-tank-top#Indigo,overlay-tunic-3-pce-set#Emerald,hard,0.26807300053676864,1,0
Monique,the-asymmetrical-tank-top#Indigo,2-in-1-jumper#Navy,semi-hard,0.5464780308258569,1,0
Monique,the-asymmetrical-tank-top#Indigo,belle-twist-front-tee-1#Black,random,0.5301384096311632,1,0
Monique,the-cotton-bamboo-tank#Chambray,the-cotton-bamboo-tee#DuckEgg,hard,0.3051453109424124,1,0
Monique,the-cotton-bamboo-tank#Chambray,belle-v-neck-forgiver-tunic#BlueMarle,semi-hard,0.5723035043324899,1,0
Monique,the-cotton-bamboo-tank#Chambray,sunshine-in-me-tee-1#GreyMarle,random,0.575379188712522,1,0
Monique,the-cotton-bamboo-tank#DarkNavy,falling-for-you-cardi#Port,hard,0.33714285714285713,1,0
Monique,the-cotton-bamboo-tank#DarkNavy,belle-half-sleeve-boat-tee#White,semi-hard,0.4835277202668507,1,0
Monique,the-cotton-bamboo-tank#DarkNavy,buttoned-top#Spotty,random,0.6021164021164022,1,0
Monique,the-cotton-bamboo-tank#DuckEgg,mila-knit-cardigan#Black,hard,0.3064987347596043,1,0
Monique,the-cotton-bamboo-tank#DuckEgg,wellington-tee#Olive,semi-hard,0.5621946169772257,1,0
Monique,the-cotton-bamboo-tank#DuckEgg,square-peg-pullover#SilverMix,random,0.42560769879610455,1,0
Monique,the-cotton-bamboo-tank#Moonbeam,colourblock-cardi#NavyRed,hard,0.31491143317230275,1,0
Monique,the-cotton-bamboo-tank#Moonbeam,ryder-cosy-sweater#Blossom,semi-hard,0.4842473736676635,1,0
Monique,the-cotton-bamboo-tank#Moonbeam,relaxed-top-1#FloraStrip,random,0.655626102292769,1,0
Monique,the-cotton-bamboo-tank#White,holly-rib-long-sleeve-tee#Black,hard,0.2397247143623955,1,0
Monique,the-cotton-bamboo-tank#White,rise-top#Ink,semi-hard,0.474370830457787,1,0
Monique,the-cotton-bamboo-tank#White,the-define-flute-sleeve-blouse#Black,random,0.5912276665899854,1,0
Monique,the-crossover-2-way-blouse#Black,henson-jumper#Cream,hard,0.2502737520128825,1,0
Monique,the-crossover-2-way-blouse#Black,daylight-jumper#Silver,semi-hard,0.595375354650717,1,0
Monique,the-crossover-2-way-blouse#Black,the-dobby-sleeve-tee#White,random,0.5906407995296884,1,0
Monique,the-design-fold-tunic-top#PearlBlue,ally-long-sleeve-tee#CosmosPr,hard,0.25288168085269536,1,0
Monique,the-design-fold-tunic-top#PearlBlue,runaway-top#Sand,semi-hard,0.5681363903586125,1,0
Monique,the-design-fold-tunic-top#PearlBlue,tinker-stripe-knit#NavyWhite,random,0.40825780231577335,1,0
Monique,the-open-sleeve-blouse#Berry,geena-xo-ls-pullover-knit#WhiteCapGr,hard,0.345225826240319,1,0
Monique,the-open-sleeve-blouse#Berry,the-french-cuff-shirt#White,semi-hard,0.5593604784909132,1,0
Monique,the-open-sleeve-blouse#Berry,belle-half-sleeve-forgiver-tunic#MutedClay,random,0.5431105743424584,1,0
Monique,the-stella-tee#Marine,aztec-cardigan#Orange,hard,0.3426508703320298,1,0
Monique,the-stella-tee#Marine,the-bamboo-tunic-dress#Khaki,semi-hard,0.5358259847148736,1,0
Monique,the-stella-tee#Marine,melbourne-stretch-cardigan#Black,random,0.3942910819722414,1,0
Monique,wildflower-shirt#White,the-relax-blouse#White,hard,0.34960854228970173,1,0
Monique,wildflower-shirt#White,celestial-woven-top#White,semi-hard,0.5220734606241852,1,0
Monique,wildflower-shirt#White,the-twist-front-top#Grey,random,0.7612401911918821,1,0
Monique,yvette-blouse#Black,falling-for-you-cardi#Teal,hard,0.33714285714285713,1,0
Monique,yvette-blouse#Black,nuzuri-longline-cardi#Forest,semi-hard,0.5314520870076426,1,0
Monique,yvette-blouse#Black,aztec-cardigan#BlackIvory,random,0.3426508703320298,1,0
Nadine,adventurous-hoody#Pink,henson-jumper#Cream,hard,0.24179827859185843,1,0
Nadine,adventurous-hoody#Pink,alberta-stripe-top#IvoryStrip,semi-hard,0.41724617258157437,1,0
Nadine,adventurous-hoody#Pink,capri-tank-6#ClaySpot,random,0.36931082391535,1,0
Nadine,amira-sweater#Cream,relaxed-v-neck-knit#Silver,hard,0.28868891413537623,1,0
Nadine,amira-sweater#Cream,the-panel-hem-top#DenimMarle,semi-hard,0.43513718601587525,1,0
Nadine,amira-sweater#Cream,softly-swinging-bamboo-tee#Cashew,random,0.5415187467067931,1,0
Nadine,cable-knit-sweater#Camel,glasgow-top#Melange,hard,0.2001993138864689,1,0
Nadine,cable-knit-sweater#Camel,the-sleeveless-cross-over-blouse#White,semi-hard,0.5241721685004967,1,0
Nadine,cable-knit-sweater#Camel,reversible-scoopv-neck-tank#White,random,0.3166212684723026,1,0
Nadine,collared-shirt-1#White,bamboo-layer-tank#Chalk,hard,0.25709044008905957,1,0
Nadine,collared-shirt-1#White,animal-knit-1#Animal,semi-hard,0.4607845793270776,1,0
Nadine,collared-shirt-1#White,mila-knit-cardigan#StoneBlack,random,0.24317617976733003,1,0
Nadine,cotton-cashmere-v-neck-knit#Navy,34-sleeve-shirt-1#SkyWhite,hard,0.25915779262597716,1,0
Nadine,cotton-cashmere-v-neck-knit#Navy,fundamental-sydney-crew#Navy,semi-hard,0.441028292901492,1,0
Nadine,cotton-cashmere-v-neck-knit#Navy,oregon-safari-embroidered-top#White,random,0.3880457005493002,1,0
Nadine,frost-cardigan#Mauvewoo,mila-knit-cardigan#Clay,hard,0.24317617976733003,1,0
Nadine,frost-cardigan#Mauvewoo,kimono-and-me-cardi#DustyPink,semi-hard,0.4553492062667278,1,0
Nadine,frost-cardigan#Mauvewoo,the-uneven-hem-knit-1#Sage,random,0.22338107098381071,1,0
Nadine,funnel-neck-knit-jumper#BlueMulti,mila-knit-cardigan#Black,hard,0.24317617976733003,1,0
Nadine,funnel-neck-knit-jumper#BlueMulti,drama-top#BlackGrey,semi-hard,0.4098752099679711,1,0
Nadine,funnel-neck-knit-jumper#BlueMulti,be-mine-top-1#Sage,random,0.7897547952768319,1,0
Nadine,great-scot-merino-carcoat#Twilight,monaco-knot-top#Black,hard,0.20206230116804624,1,0
Nadine,great-scot-merino-carcoat#Twilight,ruffle-top-4#Black,semi-hard,0.4019145838314627,1,0
Nadine,great-scot-merino-carcoat#Twilight,tuck-layer-shirt#White,random,0.7764825268516516,1,0
Nadine,half-sleeve-fluffy-knit#Ivory,the-cotton-bamboo-tee#White,hard,0.2406902547809709,1,0
Nadine,half-sleeve-fluffy-knit#Ivory,fundamental-sydney-crew#GreyMarle,semi-hard,0.441028292901492,1,0
Nadine,half-sleeve-fluffy-knit#Ivory,haze-swing-top#OffWhite,random,0.6262475049900199,1,0
Nadine,hayley-button-down#NavySparro,cherrington-top#GreyRose,hard,0.2929532154789015,1,0
Nadine,hayley-button-down#NavySparro,the-tie-front-top#Black,semi-hard,0.44250818829472294,1,0
Nadine,hayley-button-down#NavySparro,cyrus-top#LightRose,random,0.34268191909019985,1,0
Nadine,heart-spliced-top#Navy,elina-lace-frill-blouse#Black,hard,0.23936920877515788,1,0
Nadine,heart-spliced-top#Navy,clara-blouse#DarkFloral,semi-hard,0.4030157604295397,1,0
Nadine,heart-spliced-top#Navy,the-stripe-crossover-blouse#Bluestripe,random,0.6103701687534022,1,0
Nadine,heartmade-cardi#DustyRose,cara-tee-2#Blush,hard,0.29828447553635473,1,0
Nadine,heartmade-cardi#DustyRose,off-shoulder-top-2#FloraLace,semi-hard,0.5165351115949919,1,0
Nadine,heartmade-cardi#DustyRose,the-dobby-sleeve-tee#InkBlue,random,0.5198162668859573,1,0
Nadine,heartmade-sweater#Rust,holly-rib-long-sleeve-tee#Khaki,hard,0.208216125841637,1,0
Nadine,heartmade-sweater#Rust,the-stripe-pocket-tank#Stripe,semi-hard,0.43429703482201226,1,0
Nadine,heartmade-sweater#Rust,sky-shirt#Clouds,random,0.7037695825328226,1,0
Nadine,in-transit-cardi#Navy,the-longline-cardi-1#GreyMarle,hard,0.29858764856815606,1,0
Nadine,in-transit-cardi#Navy,luxe-shirt#Navy,semi-hard,0.4409102491342267,1,0
Nadine,in-transit-cardi#Navy,the-long-sleeve-v-neck-tee#White,random,0.26710970232503384,1,0
Nadine,je-taime-knit#Navy,born-to-run-shirt-jacket#Leopard,hard,0.29426025469529393,1,0
Nadine,je-taime-knit#Navy,the-side-ring-detail-blouse-1#Black,semi-hard,0.4454092646031961,1,0
Nadine,je-taime-knit#Navy,the-box-top#Khaki,random,0.6171998363041808,1,0
Nadine,juno-cardigan#GreyMarle,high-street-knit#NavyStripe,hard,0.2606424924719333,1,0
Nadine,juno-cardigan#GreyMarle,the-tie-sleeve-blouse#Grey,semi-hard,0.4278741822811546,1,0
Nadine,juno-cardigan#GreyMarle,the-relaxed-batwing-top#Denim%20Blue,random,0.7750977735052139,1,0
Nadine,long-sleeve-layer-top#Navy,manhattan-stretch-tee#NavyWhtStr,hard,0.26140430315543367,1,0
Nadine,long-sleeve-layer-top#Navy,aigli-top#Navy,semi-hard,0.4185343608905767,1,0
Nadine,long-sleeve-layer-top#Navy,foil-spot-jumper#SilverDot,random,0.413707209729345,1,0
Nadine,long-sleeve-layer-top#White,natural-classic-cardigan#Pebble,hard,0.25710185045769196,1,0
Nadine,long-sleeve-layer-top#White,the-long-sleeve-scoop-neck-tee#Grey,semi-hard,0.4629491017964072,1,0
Nadine,long-sleeve-layer-top#White,the-asymmetrical-tank-top#Indigo,random,0.5884641054130841,1,0
Nadine,long-sleeve-ruffle-shirt#Black,the-cotton-bamboo-tee#DuckEgg,hard,0.2406902547809709,1,0
Nadine,long-sleeve-ruffle-shirt#Black,not-today-buttoned-cardigan#Almond,semi-hard,0.4281157485775647,1,0
Nadine,long-sleeve-ruffle-shirt#Black,waterfall-cardi-1#Black,random,0.39364775192467666,1,0
Nadine,long-sleeve-ruffle-shirt#Navy,butterfly-blouse-1#Ivory,hard,0.27739090391856125,1,0
Nadine,long-sleeve-ruffle-shirt#Navy,marjorie-tie-blouse#BluePrint,semi-hard,0.3984551101289644,1,0
Nadine,long-sleeve-ruffle-shirt#Navy,falling-flowers-blouse#DustyPink,random,0.37233799603569684,1,0
Nadine,long-sleeve-ruffle-shirt#White,overlay-tunic-3-pce-set#Emerald,hard,0.20546899034659014,1,0
Nadine,long-sleeve-ruffle-shirt#White,on-the-open-road-maxi-shirt#DarkOchre,semi-hard,0.46773993446825646,1,0
Nadine,long-sleeve-ruffle-shirt#White,the-frill-detail-blouse#Chambray,random,0.5993168980525475,1,0
Nadine,mauevewood-crew#Charcoal,colourblock-cardi#NavyRed,hard,0.25148934067954815,1,0
Nadine,mauevewood-crew#Charcoal,falling-for-you-tunic#Black,semi-hard,0.4539566487834591,1,0
Nadine,mauevewood-crew#Charcoal,the-ruffle-sleeve-top#NavyStripe,random,0.48855963122111673,1,0
Nadine,mauevewood-crew#YellowWhit,the-cotton-bamboo-tee#DustyPink,hard,0.2406902547809709,1,0
Nadine,mauevewood-crew#YellowWhit,prickly-cactus-crew#Pink,semi-hard,0.42507084609298135,1,0
Nadine,mauevewood-crew#YellowWhit,cara-tee-3#ZebraPrint,random,0.30132283986648994,1,0
Nadine,merino-boyfriend-cardigan#MelangeStr,geena-xo-ls-pullover-knit#Allure,hard,0.2869082124032584,1,0
Nadine,merino-boyfriend-cardigan#MelangeStr,natural-detailed-sweater#Tinroof,semi-hard,0.4692655308338834,1,0
Nadine,merino-boyfriend-cardigan#MelangeStr,cover-up-slouch-cardi#Alloy,random,0.3542160862557231,1,0
Nadine,monaco-sweater#BlackCream,aztec-cardigan#BlackIvory,hard,0.28062628882295293,1,0
Nadine,monaco-sweater#BlackCream,belle-twist-front-tee-1#Black,semi-hard,0.4598615046344078,1,0
Nadine,monaco-sweater#BlackCream,circles-knit#Plum,random,0.3852882620070265,1,0
Nadine,multi-sequin-dot-stripe-top#Navy,cara-tee-4#Black,hard,0.299825833878466,1,0
Nadine,multi-sequin-dot-stripe-top#Navy,ember-knit#EmberGlow,semi-hard,0.43877278827787314,1,0
Nadine,multi-sequin-dot-stripe-top#Navy,celestial-woven-top#White,random,0.4521783815057149,1,0
Nadine,overlay-top-2#Black,the-long-sleeve-v-neck-tee#Navy,hard,0.26710970232503384,1,0
Nadine,overlay-top-2#Black,the-reversible-cowl-neck-top-1#Black,semi-hard,0.4197152646298511,1,0
Nadine,overlay-top-2#Black,the-cut-out-shoulder-blouse#Blue,random,0.5363340480745935,1,0
Nadine,renee-sweater#Sapphire,niue-neck-tie-shirt#LightBlue,hard,0.29824906108400034,1,0
Nadine,renee-sweater#Sapphire,ava-short-sleeve-linen-tee#Blush,semi-hard,0.4064338335332197,1,0
Nadine,renee-sweater#Sapphire,the-drape-tee-1#Black,random,0.6080792959535474,1,0
Nadine,runaway-top#JetBlack,manhattan-stretch-tee#White,hard,0.26140430315543367,1,0
Nadine,runaway-top#JetBlack,on-safari-blouse#Jewel,semi-hard,0.5209580838323353,1,0
Nadine,runaway-top#JetBlack,the-asymmetrical-hem-sweater#Blush,random,0.5089443936112302,1,0
Nadine,runaway-top#Sand,leah-knit-cardigan#WhiteBlk,hard,0.2629557695239869,1,0
Nadine,runaway-top#Sand,the-printed-side-ring-detail-blouse#Block,semi-hard,0.4454092646031961,1,0
Nadine,runaway-top#Sand,clio-knit-jumper#Clay,random,0.5785204186893959,1,0
Nadine,runaway-top#SoftMint,natural-crossover-knit-1#Stormcloud,hard,0.2807504509541633,1,0
Nadine,runaway-top#SoftMint,layered-tee-2#White,semi-hard,0.41305150357455245,1,0
Nadine,runaway-top#SoftMint,milan-34-sleeve-1#Melange,random,0.5294184127175023,1,0
Nadine,runaway-top#SoftPink,shirt-in-a-box#Silver,hard,0.26801373274224716,1,0
Nadine,runaway-top#SoftPink,belle-half-sleeve-forgiver-tunic#BlueBonnet,semi-hard,0.46817869156893016,1,0
Nadine,runaway-top#SoftPink,the-zip-front-top#Rose,random,0.49051387831369403,1,0
Nadine,square-peg-pullover#SilverMix,leah-knit-cardigan#Black,hard,0.2629557695239869,1,0
