product_id,product_name,product_color_raw,category,style,pattern,material,silhouette,sleeve_type,neckline,length_style,color,category_count,style_count,pattern_count,material_count,semantic_token_count,is_striped,is_floral,is_animal_print,is_checked,is_sequin,is_knit,is_stretch,is_relaxed,is_fitted,is_swing,is_longline,is_off_shoulder,is_batwing,is_long_sleeve,is_short_sleeve
falling-for-you-cardi-1#GreyGarden,falling-for-you-cardi-1,greygarden,unknown,unknown,plain,unknown,unknown,unknown,unknown,unknown,grey,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
flying-free-top-3#WhiteBird,flying-free-top-3,whitebird,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,white,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
milan-stretch-top#SilverMarl,milan-stretch-top,silvermarl,top,fitted,plain,stretch,fitted,unknown,unknown,unknown,silver,1,1,0,1,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
square-nk-fray-trim-top#Denim,square-nk-fray-trim-top,denim,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-bonded-cotton-tunic-dress#Navy,the-bonded-cotton-tunic-dress,navy,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,navy,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
capri-tank-3#Black,capri-tank-3,black,top,casual,plain,unknown,unknown,unknown,unknown,unknown,black,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layered-tunic-1#PalePink,layered-tunic-1,palepink,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,pink,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ruffle-top-4#Black,ruffle-top-4,black,top,romantic,plain,unknown,unknown,unknown,unknown,unknown,black,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-cotton-bamboo-tee#White,the-cotton-bamboo-tee,white,top,casual,plain,unknown,unknown,unknown,unknown,unknown,white,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
butterfly-kisses-tee#Stripe,butterfly-kisses-tee,stripe,top,casual,stripe,unknown,unknown,unknown,unknown,unknown,stripe,1,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lucy-rib-oversized-top#WhiteGrey,lucy-rib-oversized-top,whitegrey,top,relaxed,plain,unknown,oversized,unknown,unknown,unknown,white,1,1,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
the-french-cuff-shirt#White,the-french-cuff-shirt,white,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,white,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cara-tee-4#White,cara-tee-4,white,top,casual,plain,unknown,unknown,unknown,unknown,unknown,white,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nova-lux-long-sleeve-tie-top-1#SimplyGree,nova-lux-long-sleeve-tie-top-1,simplygree,top,unknown,plain,unknown,longline,long,unknown,long,unknown,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
kimono-and-me-cardi#Sand,kimono-and-me-cardi,sand,kimono,layering,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
woolly-spotted-hoodie#Navy,woolly-spotted-hoodie,navy,top,casual,spot,unknown,unknown,unknown,unknown,unknown,navy,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
belle-v-neck-forgiver-tunic#BlueMarle,belle-v-neck-forgiver-tunic,bluemarle,top,romantic,plain,unknown,unknown,unknown,v_neck,unknown,blue,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-relaxed-long-sleeve-tee#White,the-relaxed-long-sleeve-tee,white,top,relaxed,plain,unknown,relaxed,long,unknown,long,white,1,2,0,0,6,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
karmen-top#HighRiskRe,karmen-top,highriskre,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
out-of-my-mind-scallop-knit#GreyMarle,out-of-my-mind-scallop-knit,greymarle,unknown,unknown,plain,knit,unknown,unknown,unknown,unknown,grey,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
the-boat-neck-top#Black,the-boat-neck-top,black,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,black,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-cosy-cardigan#Blue,the-cosy-cardigan,blue,cardigan,relaxed,plain,cosy,relaxed,unknown,unknown,unknown,blue,1,2,0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
chasing-birds-blouse#White,chasing-birds-blouse,white,top,elegant,plain,unknown,unknown,unknown,unknown,unknown,white,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
first-mix-top-1#BlackWhite,first-mix-top-1,blackwhite,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,black,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
natural-cross-back-knit#Lightsmoke,natural-cross-back-knit,lightsmoke,unknown,unknown,plain,knit,unknown,unknown,unknown,unknown,natural,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2-in-1-layered-knit-top#Navy,2-in-1-layered-knit-top,navy,top,unknown,plain,knit,unknown,unknown,unknown,unknown,navy,1,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
the-long-sleeve-scoop-neck-tee#Navy,the-long-sleeve-scoop-neck-tee,navy,top,casual,plain,unknown,longline,long,scoop,long,navy,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
printed-tunic-7#RedCheck,printed-tunic-7,redcheck,top,unknown,check,unknown,unknown,unknown,unknown,unknown,red,1,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
layered-tunic-1#White,layered-tunic-1,white,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,white,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
long-sleeve-softly-swinging-bamboo-tee#Storm,long-sleeve-softly-swinging-bamboo-tee,storm,top,relaxed,plain,unknown,swing,long,unknown,long,unknown,1,2,0,0,6,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
the-slouch-pocket-tee#Stripe,the-slouch-pocket-tee,stripe,top,casual,stripe,unknown,unknown,unknown,unknown,unknown,stripe,1,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reversible-stripe-vee-scoop-neck-tank#BlackWhite,reversible-stripe-vee-scoop-neck-tank,blackwhite,top,casual,stripe,unknown,unknown,unknown,scoop,unknown,black,1,1,1,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
belle-v-neck-forgiver-tunic#Tobacco,belle-v-neck-forgiver-tunic,tobacco,top,romantic,plain,unknown,unknown,unknown,v_neck,unknown,unknown,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
long-sleeve-softly-swinging-bamboo-tee#DuckEgg,long-sleeve-softly-swinging-bamboo-tee,duckegg,top,relaxed,plain,unknown,swing,long,unknown,long,unknown,1,2,0,0,6,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
sugar-snaps-round-neck-layer-tank#DuckEgg,sugar-snaps-round-neck-layer-tank,duckegg,top,casual,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-short-sleeve-wrap-jersey-top#Blue,the-short-sleeve-wrap-jersey-top,blue,top,casual,plain,jersey,unknown,short,unknown,short,blue,3,3,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
the-asymmetrical-tank-top#Indigo,the-asymmetrical-tank-top,indigo,top,casual,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
saba-top-2#Catus,saba-top-2,catus,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cuddled-longline-cardigan#Sunflower,cuddled-longline-cardigan,sunflower,cardigan,layering,floral,unknown,longline,unknown,unknown,long,unknown,1,1,1,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
the-panel-hem-top#DenimMarle,the-panel-hem-top,denimmarle,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
leah-knit-cardigan#Black,leah-knit-cardigan,black,cardigan,layering,plain,knit,unknown,unknown,unknown,unknown,black,1,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
capri-tank-3#Navy,capri-tank-3,navy,top,casual,plain,unknown,unknown,unknown,unknown,unknown,navy,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
natural-extra-fine-sweater#Snowgum,natural-extra-fine-sweater,snowgum,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,natural,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
butterfly-blouse-1#Ivory,butterfly-blouse-1,ivory,top,elegant,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
elcos-45-aop-top-jrs#BlackFlowe,elcos-45-aop-top-jrs,blackflowe,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,black,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-ultimate-tie-cardi#Black,the-ultimate-tie-cardi,black,unknown,unknown,plain,unknown,unknown,unknown,unknown,unknown,black,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mixed-messages-jumper#MixedStrip,mixed-messages-jumper,mixedstrip,unknown,unknown,plain,unknown,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
luxe-shirt#Black,luxe-shirt,black,top,elegant,plain,unknown,unknown,unknown,unknown,unknown,black,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-reversible-cowl-neck-top-1#White,the-reversible-cowl-neck-top-1,white,top,elegant,plain,unknown,unknown,unknown,cowl,unknown,white,2,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-twist-front-top#Grey,the-twist-front-top,grey,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,grey,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
soft-and-true-tunic#Pine,soft-and-true-tunic,pine,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sugar-snaps-round-neck-layer-tank#Black,sugar-snaps-round-neck-layer-tank,black,top,casual,plain,unknown,unknown,unknown,unknown,unknown,black,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
relaxed-cape#Black,relaxed-cape,black,outerwear,relaxed,plain,unknown,relaxed,unknown,unknown,unknown,black,1,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mila-knit-cardigan#Black,mila-knit-cardigan,black,cardigan,layering,plain,knit,unknown,unknown,unknown,unknown,black,1,1,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
the-cotton-bamboo-tank#White,the-cotton-bamboo-tank,white,top,casual,plain,unknown,unknown,unknown,unknown,unknown,white,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ivy-cosy-pullover#Blossom,ivy-cosy-pullover,blossom,top,relaxed,plain,cosy,relaxed,unknown,unknown,unknown,unknown,1,3,0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
heartmade-sweater#Rust,heartmade-sweater,rust,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-stitch-detail-top#SkyBlue,the-stitch-detail-top,skyblue,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,blue,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-zip-detail-jacket#Grey,the-zip-detail-jacket,grey,jacket,unknown,plain,unknown,unknown,unknown,unknown,unknown,grey,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ruffle-sleeve-top-1#Black,ruffle-sleeve-top-1,black,top,romantic,plain,unknown,unknown,unknown,unknown,unknown,black,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sugar-snaps-layers-tank#Blue,sugar-snaps-layers-tank,blue,top,casual,plain,unknown,unknown,unknown,unknown,unknown,blue,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-cotton-tie-detail-top#Ivory,the-cotton-tie-detail-top,ivory,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-printed-v-neck-tee#White,the-printed-v-neck-tee,white,top,casual,plain,unknown,unknown,unknown,v_neck,unknown,white,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cover-up-slouch-cardi#Alloy,cover-up-slouch-cardi,alloy,unknown,unknown,plain,unknown,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
daylight-cardi#Silver,daylight-cardi,silver,unknown,unknown,plain,unknown,unknown,unknown,unknown,unknown,silver,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-short-sleeve-wrap-jersey-top#Black,the-short-sleeve-wrap-jersey-top,black,top,casual,plain,jersey,unknown,short,unknown,short,black,3,3,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
belle-half-sleeve-forgiver-tunic#FlamPink,belle-half-sleeve-forgiver-tunic,flampink,top,romantic,plain,unknown,unknown,short,unknown,unknown,pink,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
layla-long-line-kimono#MultiStrip,layla-long-line-kimono,multistrip,kimono,layering,plain,unknown,longline,unknown,unknown,long,unknown,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
falling-for-you-cardi#Dusty,falling-for-you-cardi,dusty,unknown,unknown,plain,unknown,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
multi-sequin-dot-stripe-top#Navy,multi-sequin-dot-stripe-top,navy,top,unknown,stripe,sequin,unknown,unknown,unknown,unknown,navy,1,0,3,1,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
analia-jersey-top#Black,analia-jersey-top,black,top,casual,plain,jersey,unknown,unknown,unknown,unknown,black,1,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
print-tee-3#Music,print-tee-3,music,top,casual,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-shoulder-tie-top#Navy,the-shoulder-tie-top,navy,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,navy,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
heartmade-cardi#DustyRose,heartmade-cardi,dustyrose,unknown,unknown,plain,unknown,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tab-sleeve-longline-shirt#Navy,tab-sleeve-longline-shirt,navy,top,unknown,plain,unknown,longline,unknown,unknown,long,navy,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
the-stitch-detail-top#Pink,the-stitch-detail-top,pink,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,pink,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
marjorie-tie-blouse#BluePrint,marjorie-tie-blouse,blueprint,top,elegant,plain,unknown,unknown,unknown,unknown,unknown,blue,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-ruffle-sleeve-top#NavyStripe,the-ruffle-sleeve-top,navystripe,top,romantic,stripe,unknown,unknown,unknown,unknown,unknown,navy,1,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bird-print-jumper#Navy,bird-print-jumper,navy,unknown,unknown,plain,unknown,unknown,unknown,unknown,unknown,navy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
capri-tank-3#White,capri-tank-3,white,top,casual,plain,unknown,unknown,unknown,unknown,unknown,white,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
softly-falling-bamboo-tunic#White,softly-falling-bamboo-tunic,white,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,white,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-cut-out-shoulder-blouse#Silver,the-cut-out-shoulder-blouse,silver,top,elegant,plain,unknown,unknown,unknown,unknown,unknown,silver,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-sleeveless-cross-over-blouse#Salmon,the-sleeveless-cross-over-blouse,salmon,top,elegant,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
first-love-kimono-jacket#Stone,first-love-kimono-jacket,stone,kimono,romantic,plain,unknown,unknown,unknown,unknown,unknown,stone,2,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
daisy-chain-tassel-blouse#DeepBlue,daisy-chain-tassel-blouse,deepblue,top,elegant,plain,unknown,unknown,unknown,unknown,unknown,blue,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-drape-tee-1#Navy,the-drape-tee-1,navy,top,casual,plain,unknown,unknown,unknown,unknown,unknown,navy,1,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rib-tank-2#White,rib-tank-2,white,top,casual,plain,unknown,unknown,unknown,unknown,unknown,white,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-stripe-crossover-blouse#Bluestripe,the-stripe-crossover-blouse,bluestripe,top,elegant,stripe,unknown,unknown,unknown,unknown,unknown,blue,1,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sugar-snaps-layers-tank#SeaGreen,sugar-snaps-layers-tank,seagreen,top,casual,plain,unknown,unknown,unknown,unknown,unknown,green,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
manhattan-stretch-tee#NavyWhtStr,manhattan-stretch-tee,navywhtstr,top,fitted,plain,stretch,fitted,unknown,unknown,unknown,navy,1,2,0,1,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
the-dobby-sleeve-tee#InkBlue,the-dobby-sleeve-tee,inkblue,top,casual,plain,unknown,unknown,unknown,unknown,unknown,blue,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
monaco-knot-top#ClaySpot,monaco-knot-top,clayspot,top,unknown,spot,unknown,unknown,unknown,unknown,unknown,unknown,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clovis-shirt#NavyGold,clovis-shirt,navygold,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,navy,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dusk-top#DuskPrint,dusk-top,duskprint,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer-me-bamboo-rouched-sleeve-tee#White,layer-me-bamboo-rouched-sleeve-tee,white,top,casual,plain,unknown,unknown,unknown,unknown,unknown,white,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
holly-rib-long-sleeve-tee#Khaki,holly-rib-long-sleeve-tee,khaki,top,casual,plain,unknown,longline,long,unknown,long,khaki,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
softly-swinging-bamboo-tee#White,softly-swinging-bamboo-tee,white,top,relaxed,plain,unknown,swing,unknown,unknown,unknown,white,1,2,0,0,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
the-flutter-sleeve-top#Denim,the-flutter-sleeve-top,denim,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
belle-petal-print-top#Petal,belle-petal-print-top,petal,top,romantic,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-cotton-bamboo-tee#DustyPink,the-cotton-bamboo-tee,dustypink,top,casual,plain,unknown,unknown,unknown,unknown,unknown,pink,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sequin-cross-2-in-1-top#Navy,sequin-cross-2-in-1-top,navy,top,unknown,sequin,sequin,unknown,unknown,unknown,unknown,navy,1,0,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
the-cotton-bamboo-ls-top#Black,the-cotton-bamboo-ls-top,black,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,black,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wellington-tee#Black,wellington-tee,black,top,casual,plain,unknown,unknown,unknown,unknown,unknown,black,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-on-or-off-the-shoulder-top#FrenchNavy,the-on-or-off-the-shoulder-top,frenchnavy,top,unknown,plain,unknown,unknown,unknown,off_shoulder,unknown,navy,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
frill-blouse#Rust,frill-blouse,rust,top,elegant,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-daily-cross-over-top#SkyBlue,the-daily-cross-over-top,skyblue,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,blue,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gloria-applique-crew#Charcoal,gloria-applique-crew,charcoal,unknown,sporty,plain,unknown,unknown,unknown,crew,unknown,unknown,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
softly-swinging-bamboo-tee#Copper,softly-swinging-bamboo-tee,copper,top,relaxed,plain,unknown,swing,unknown,unknown,unknown,unknown,1,2,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
double-layered-top-1#WSilver,double-layered-top-1,wsilver,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,red,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
summer-breeze-top-1#White,summer-breeze-top-1,white,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,white,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
always-mine-v-neck-knit#Terracotta,always-mine-v-neck-knit,terracotta,unknown,unknown,plain,knit,unknown,unknown,v_neck,unknown,unknown,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
natural-overlay-knit#Greybloss,natural-overlay-knit,greybloss,unknown,unknown,plain,knit,unknown,unknown,unknown,unknown,grey,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
rib-tank-2#Black,rib-tank-2,black,top,casual,plain,unknown,unknown,unknown,unknown,unknown,black,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
holly-rib-long-sleeve-tee#WhiteGrey,holly-rib-long-sleeve-tee,whitegrey,top,casual,plain,unknown,longline,long,unknown,long,white,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
tutti-frutti-drop-shoulder-tee#Orange,tutti-frutti-drop-shoulder-tee,orange,top,casual,plain,unknown,unknown,unknown,unknown,unknown,orange,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cotton-cashmere-v-neck-knit#Navy,cotton-cashmere-v-neck-knit,navy,unknown,unknown,plain,knit,unknown,unknown,v_neck,unknown,navy,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
roll-with-me-jumper#Chalk,roll-with-me-jumper,chalk,unknown,unknown,plain,unknown,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-contrast-detail-top#Ivory,the-contrast-detail-top,ivory,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rama-top#Stonewash,rama-top,stonewash,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,stone,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
overlay-top-2#Black,overlay-top-2,black,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,black,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
melbourne-stretch-cardigan#Navy,melbourne-stretch-cardigan,navy,cardigan,fitted,plain,stretch,fitted,unknown,unknown,unknown,navy,1,2,0,1,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
frill-sleeve-top-1#LeafPrint,frill-sleeve-top-1,leafprint,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-cape-jersey-top#DarkNavy,the-cape-jersey-top,darknavy,top,casual,plain,jersey,unknown,unknown,unknown,unknown,navy,2,2,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layered-top-2#White,layered-top-2,white,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,white,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mauevewood-crew#Charcoal,mauevewood-crew,charcoal,unknown,sporty,plain,unknown,unknown,unknown,crew,unknown,unknown,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
under-the-stars-blouse#Petal,under-the-stars-blouse,petal,top,elegant,plain,unknown,unknown,unknown,unknown,unknown,unknown,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beach-walk-shirt#Khaki,beach-walk-shirt,khaki,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,khaki,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sailaway-blouse#OxfordBlue,sailaway-blouse,oxfordblue,top,elegant,plain,unknown,unknown,unknown,unknown,unknown,blue,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
softly-swinging-bamboo-tee#TeaRose,softly-swinging-bamboo-tee,tearose,top,relaxed,plain,unknown,swing,unknown,unknown,unknown,unknown,1,2,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
placement-print-shirt#WhiteNavy,placement-print-shirt,whitenavy,top,unknown,plain,unknown,unknown,unknown,unknown,unknown,white,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
the-short-sleeve-wrap-jersey-top#NavyWhite,the-short-sleeve-wrap-jersey-top,navywhite,top,casual,plain,jersey,unknown,short,unknown,short,white,3,3,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
